game_id,posteam,season,pass_attempts,passing_yards,rushing_yards,away_rest,home_rest,stadium_id,stadium,weekday,home_team,away_team,home_score,away_score,is_international,location,is_thursday
2005_04_DEN_JAX,DEN,2005,29,136.0,188.0,6,7,JAX00,Alltel Stadium,Sunday,JAX,DEN,7,20,0,Home,0
2005_04_DEN_JAX,JAX,2005,36,240.0,12.0,6,7,JAX00,Alltel Stadium,Sunday,JAX,DEN,7,20,0,Home,0
2005_04_DET_TB,DET,2005,29,137.0,91.0,14,7,TAM00,Raymond James Stadium,Sunday,TB,DET,17,13,0,Home,0
2005_04_DET_TB,TB,2005,42,302.0,69.0,14,7,TAM00,Raymond James Stadium,Sunday,TB,DET,17,13,0,Home,0
2005_04_GB_CAR,CAR,2005,27,206.0,90.0,8,8,CAR00,Bank of America Stadium,Monday,CAR,GB,32,29,0,Home,0
2005_04_GB_CAR,GB,2005,51,303.0,58.0,8,8,CAR00,Bank of America Stadium,Monday,CAR,GB,32,29,0,Home,0
2005_04_HOU_CIN,CIN,2005,36,276.0,98.0,14,7,CIN00,Paul Brown Stadium,Sunday,CIN,HOU,16,10,0,Home,0
2005_04_HOU_CIN,HOU,2005,33,174.0,126.0,14,7,CIN00,Paul Brown Stadium,Sunday,CIN,HOU,16,10,0,Home,0
2005_04_IND_TEN,IND,2005,27,264.0,100.0,7,7,NAS00,The Coliseum,Sunday,TEN,IND,10,31,0,Home,0
2005_04_IND_TEN,TEN,2005,39,220.0,109.0,7,7,NAS00,The Coliseum,Sunday,TEN,IND,10,31,0,Home,0
2005_04_MIN_ATL,ATL,2005,23,88.0,285.0,7,7,ATL00,Georgia Dome,Sunday,ATL,MIN,30,10,0,Home,0
2005_04_MIN_ATL,MIN,2005,43,250.0,63.0,7,7,ATL00,Georgia Dome,Sunday,ATL,MIN,30,10,0,Home,0
2005_04_NYJ_BAL,BAL,2005,21,144.0,115.0,7,14,BAL00,M&T Bank Stadium,Sunday,BAL,NYJ,13,3,0,Home,0
2005_04_NYJ_BAL,NYJ,2005,33,149.0,28.0,7,14,BAL00,M&T Bank Stadium,Sunday,BAL,NYJ,13,3,0,Home,0
2005_04_PHI_KC,KC,2005,33,221.0,144.0,7,6,KAN00,Arrowhead Stadium,Sunday,KC,PHI,31,37,0,Home,0
2005_04_PHI_KC,PHI,2005,51,369.0,28.0,7,6,KAN00,Arrowhead Stadium,Sunday,KC,PHI,31,37,0,Home,0
2005_04_SD_NE,LAC,2005,24,248.0,183.0,7,7,BOS00,Gillette Stadium,Sunday,NE,SD,17,41,0,Home,0
2005_04_SD_NE,NE,2005,37,239.0,73.0,7,7,BOS00,Gillette Stadium,Sunday,NE,SD,17,41,0,Home,0
2005_04_SEA_WAS,SEA,2005,39,242.0,119.0,7,13,WAS00,FedExField,Sunday,WAS,SEA,20,17,0,Home,0
2005_04_SEA_WAS,WAS,2005,38,226.0,141.0,7,13,WAS00,FedExField,Sunday,WAS,SEA,20,17,0,Home,0
2005_04_SF_ARI,ARI,2005,50,385.0,97.0,7,7,MEX00,Azteca Stadium,Sunday,ARI,SF,31,14,1,Neutral,0
2005_04_SF_ARI,SF,2005,36,160.0,51.0,7,7,MEX00,Azteca Stadium,Sunday,ARI,SF,31,14,1,Neutral,0
2005_04_STL_NYG,LA,2005,63,442.0,42.0,7,7,NYC00,Giants Stadium,Sunday,NYG,STL,44,24,0,Home,0
2005_04_STL_NYG,NYG,2005,36,296.0,164.0,7,7,NYC00,Giants Stadium,Sunday,NYG,STL,44,24,0,Home,0
2005_05_BAL_DET,BAL,2005,38,230.0,159.0,7,7,DET00,Ford Field,Sunday,DET,BAL,35,17,0,Home,0
2005_05_BAL_DET,DET,2005,24,97.0,169.0,7,7,DET00,Ford Field,Sunday,DET,BAL,35,17,0,Home,0
2005_05_CAR_ARI,ARI,2005,47,394.0,72.0,6,7,PHO99,Sun Devil Stadium,Sunday,ARI,CAR,20,24,0,Home,0
2005_05_CAR_ARI,CAR,2005,29,243.0,87.0,6,7,PHO99,Sun Devil Stadium,Sunday,ARI,CAR,20,24,0,Home,0
2005_05_CHI_CLE,CHI,2005,30,117.0,176.0,14,14,CLE00,Cleveland Browns Stadium,Sunday,CLE,CHI,20,10,0,Home,0
2005_05_CHI_CLE,CLE,2005,37,218.0,76.0,14,14,CLE00,Cleveland Browns Stadium,Sunday,CLE,CHI,20,10,0,Home,0
2005_05_CIN_JAX,CIN,2005,35,239.0,132.0,7,7,JAX00,Alltel Stadium,Sunday,JAX,CIN,23,20,0,Home,0
2005_05_CIN_JAX,JAX,2005,24,161.0,181.0,7,7,JAX00,Alltel Stadium,Sunday,JAX,CIN,23,20,0,Home,0
2005_05_IND_SF,IND,2005,32,255.0,120.0,7,7,SFO00,Monster Park,Sunday,SF,IND,3,28,0,Home,0
2005_05_IND_SF,SF,2005,28,74.0,133.0,7,7,SFO00,Monster Park,Sunday,SF,IND,3,28,0,Home,0
2005_05_MIA_BUF,BUF,2005,29,169.0,99.0,14,7,BUF00,Ralph Wilson Stadium,Sunday,BUF,MIA,20,14,0,Home,0
2005_05_MIA_BUF,MIA,2005,35,226.0,113.0,14,7,BUF00,Ralph Wilson Stadium,Sunday,BUF,MIA,20,14,0,Home,0
2005_05_NE_ATL,ATL,2005,38,298.0,116.0,7,7,ATL00,Georgia Dome,Sunday,ATL,NE,28,31,0,Home,0
2005_05_NE_ATL,NE,2005,28,350.0,141.0,7,7,ATL00,Georgia Dome,Sunday,ATL,NE,28,31,0,Home,0
2005_05_NO_GB,GB,2005,28,215.0,94.0,7,6,GNB00,Lambeau Field,Sunday,GB,NO,52,3,0,Home,0
2005_05_NO_GB,NO,2005,39,177.0,95.0,7,6,GNB00,Lambeau Field,Sunday,GB,NO,52,3,0,Home,0
2005_05_PHI_DAL,DAL,2005,35,289.0,167.0,7,7,DAL99,Texas Stadium,Sunday,DAL,PHI,33,10,0,Home,0
2005_05_PHI_DAL,PHI,2005,34,145.0,19.0,7,7,DAL99,Texas Stadium,Sunday,DAL,PHI,33,10,0,Home,0
2005_05_PIT_SD,LAC,2005,36,219.0,66.0,15,8,SDG00,Qualcomm Stadium,Monday,SD,PIT,22,24,0,Home,0
2005_05_PIT_SD,PIT,2005,29,225.0,104.0,15,8,SDG00,Qualcomm Stadium,Monday,SD,PIT,22,24,0,Home,0
2005_05_SEA_STL,LA,2005,44,336.0,77.0,7,7,STL00,Edward Jones Dome,Sunday,STL,SEA,31,37,0,Home,0
2005_05_SEA_STL,SEA,2005,42,316.0,134.0,7,7,STL00,Edward Jones Dome,Sunday,STL,SEA,31,37,0,Home,0
2005_05_TB_NYJ,NYJ,2005,21,163.0,62.0,7,7,NYC00,Giants Stadium,Sunday,NYJ,TB,14,12,0,Home,0
2005_05_TB_NYJ,TB,2005,45,226.0,84.0,7,7,NYC00,Giants Stadium,Sunday,NYJ,TB,14,12,0,Home,0
2005_05_TEN_HOU,HOU,2005,35,131.0,161.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,TEN,20,34,0,Home,0
2005_05_TEN_HOU,TEN,2005,31,220.0,90.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,TEN,20,34,0,Home,0
2005_05_WAS_DEN,DEN,2005,26,92.0,165.0,7,7,DEN00,Invesco Field at Mile High,Sunday,DEN,WAS,21,19,0,Home,0
2005_05_WAS_DEN,WAS,2005,54,322.0,125.0,7,7,DEN00,Invesco Field at Mile High,Sunday,DEN,WAS,21,19,0,Home,0
2005_06_ATL_NO,ATL,2005,24,112.0,160.0,7,7,SAN00,Alamo Dome,Sunday,NO,ATL,31,34,0,Home,0
2005_06_ATL_NO,NO,2005,35,259.0,211.0,7,7,SAN00,Alamo Dome,Sunday,NO,ATL,31,34,0,Home,0
2005_06_CAR_DET,CAR,2005,34,283.0,54.0,7,7,DET00,Ford Field,Sunday,DET,CAR,20,21,0,Home,0
2005_06_CAR_DET,DET,2005,34,201.0,52.0,7,7,DET00,Ford Field,Sunday,DET,CAR,20,21,0,Home,0
2005_06_CIN_TEN,CIN,2005,34,272.0,119.0,7,7,NAS00,The Coliseum,Sunday,TEN,CIN,23,31,0,Home,0
2005_06_CIN_TEN,TEN,2005,41,259.0,118.0,7,7,NAS00,The Coliseum,Sunday,TEN,CIN,23,31,0,Home,0
2005_06_CLE_BAL,BAL,2005,32,213.0,150.0,7,7,BAL00,M&T Bank Stadium,Sunday,BAL,CLE,16,3,0,Home,0
2005_06_CLE_BAL,CLE,2005,34,147.0,70.0,7,7,BAL00,M&T Bank Stadium,Sunday,BAL,CLE,16,3,0,Home,0
2005_06_HOU_SEA,HOU,2005,36,179.0,67.0,7,7,SEA00,Qwest Field,Sunday,SEA,HOU,42,10,0,Home,0
2005_06_HOU_SEA,SEA,2005,23,168.0,320.0,7,7,SEA00,Qwest Field,Sunday,SEA,HOU,42,10,0,Home,0
2005_06_JAX_PIT,JAX,2005,38,177.0,93.0,7,6,PIT00,Heinz Field,Sunday,PIT,JAX,17,23,0,Home,0
2005_06_JAX_PIT,PIT,2005,30,154.0,73.0,7,6,PIT00,Heinz Field,Sunday,PIT,JAX,17,23,0,Home,0
2005_06_MIA_TB,MIA,2005,47,267.0,64.0,7,7,TAM00,Raymond James Stadium,Sunday,TB,MIA,27,13,0,Home,0
2005_06_MIA_TB,TB,2005,29,189.0,180.0,7,7,TAM00,Raymond James Stadium,Sunday,TB,MIA,27,13,0,Home,0
2005_06_MIN_CHI,CHI,2005,28,117.0,95.0,14,7,CHI98,Soldier Field,Sunday,CHI,MIN,28,3,0,Home,0
2005_06_MIN_CHI,MIN,2005,53,237.0,80.0,14,7,CHI98,Soldier Field,Sunday,CHI,MIN,28,3,0,Home,0
2005_06_NE_DEN,DEN,2005,25,262.0,178.0,7,7,DEN00,Invesco Field at Mile High,Sunday,DEN,NE,28,20,0,Home,0
2005_06_NE_DEN,NE,2005,46,299.0,89.0,7,7,DEN00,Invesco Field at Mile High,Sunday,DEN,NE,28,20,0,Home,0
2005_06_NYG_DAL,DAL,2005,40,312.0,92.0,14,7,DAL99,Texas Stadium,Sunday,DAL,NYG,16,13,0,Home,0
2005_06_NYG_DAL,NYG,2005,34,215.0,91.0,14,7,DAL99,Texas Stadium,Sunday,DAL,NYG,16,13,0,Home,0
2005_06_NYJ_BUF,BUF,2005,27,172.0,177.0,7,7,BUF00,Ralph Wilson Stadium,Sunday,BUF,NYJ,27,17,0,Home,0
2005_06_NYJ_BUF,NYJ,2005,31,161.0,149.0,7,7,BUF00,Ralph Wilson Stadium,Sunday,BUF,NYJ,27,17,0,Home,0
2005_06_SD_OAK,LAC,2005,23,168.0,190.0,6,14,OAK00,McAfee Coliseum,Sunday,OAK,SD,14,27,0,Home,0
2005_06_SD_OAK,LV,2005,52,292.0,39.0,6,14,OAK00,McAfee Coliseum,Sunday,OAK,SD,14,27,0,Home,0
2005_06_STL_IND,IND,2005,34,191.0,176.0,8,8,IND99,RCA Dome,Monday,IND,STL,45,28,0,Home,0
2005_06_STL_IND,LA,2005,30,255.0,105.0,8,8,IND99,RCA Dome,Monday,IND,STL,45,28,0,Home,0
2005_06_WAS_KC,KC,2005,27,181.0,96.0,7,14,KAN00,Arrowhead Stadium,Sunday,KC,WAS,28,21,0,Home,0
2005_06_WAS_KC,WAS,2005,45,331.0,101.0,7,14,KAN00,Arrowhead Stadium,Sunday,KC,WAS,28,21,0,Home,0
2005_07_BAL_CHI,BAL,2005,36,164.0,66.0,7,7,CHI98,Soldier Field,Sunday,CHI,BAL,10,6,0,Home,0
2005_07_BAL_CHI,CHI,2005,31,145.0,143.0,7,7,CHI98,Soldier Field,Sunday,CHI,BAL,10,6,0,Home,0
2005_07_BUF_OAK,BUF,2005,30,159.0,84.0,7,7,OAK00,McAfee Coliseum,Sunday,OAK,BUF,38,17,0,Home,0
2005_07_BUF_OAK,LV,2005,29,261.0,162.0,7,7,OAK00,McAfee Coliseum,Sunday,OAK,BUF,38,17,0,Home,0
2005_07_DAL_SEA,DAL,2005,29,136.0,164.0,7,7,SEA00,Qwest Field,Sunday,SEA,DAL,13,10,0,Home,0
2005_07_DAL_SEA,SEA,2005,43,224.0,72.0,7,7,SEA00,Qwest Field,Sunday,SEA,DAL,13,10,0,Home,0
2005_07_DEN_NYG,DEN,2005,29,194.0,191.0,7,7,NYC00,Giants Stadium,Sunday,NYG,DEN,24,23,0,Home,0
2005_07_DEN_NYG,NYG,2005,42,214.0,97.0,7,7,NYC00,Giants Stadium,Sunday,NYG,DEN,24,23,0,Home,0
2005_07_DET_CLE,CLE,2005,23,73.0,118.0,7,7,CLE00,Cleveland Browns Stadium,Sunday,CLE,DET,10,13,0,Home,0
2005_07_DET_CLE,DET,2005,34,210.0,119.0,7,7,CLE00,Cleveland Browns Stadium,Sunday,CLE,DET,10,13,0,Home,0
2005_07_GB_MIN,GB,2005,37,329.0,45.0,14,7,MIN00,Hubert H. Humphrey Metrodome,Sunday,MIN,GB,23,20,0,Home,0
2005_07_GB_MIN,MIN,2005,36,280.0,108.0,14,7,MIN00,Hubert H. Humphrey Metrodome,Sunday,MIN,GB,23,20,0,Home,0
2005_07_IND_HOU,HOU,2005,15,48.0,133.0,6,7,HOU00,Reliant Stadium,Sunday,HOU,IND,20,38,0,Home,0
2005_07_IND_HOU,IND,2005,29,237.0,205.0,6,7,HOU00,Reliant Stadium,Sunday,HOU,IND,20,38,0,Home,0
2005_07_KC_MIA,KC,2005,36,289.0,185.0,5,5,MIA00,Dolphin Stadium,Friday,MIA,KC,20,30,0,Home,0
2005_07_KC_MIA,MIA,2005,33,202.0,94.0,5,5,MIA00,Dolphin Stadium,Friday,MIA,KC,20,30,0,Home,0
2005_07_NO_STL,LA,2005,30,198.0,109.0,7,6,STL00,Edward Jones Dome,Sunday,STL,NO,28,17,0,Home,0
2005_07_NO_STL,NO,2005,43,230.0,119.0,7,6,STL00,Edward Jones Dome,Sunday,STL,NO,28,17,0,Home,0
2005_07_NYJ_ATL,ATL,2005,29,116.0,205.0,8,8,ATL00,Georgia Dome,Monday,ATL,NYJ,27,14,0,Home,0
2005_07_NYJ_ATL,NYJ,2005,42,234.0,37.0,8,8,ATL00,Georgia Dome,Monday,ATL,NYJ,27,14,0,Home,0
2005_07_PIT_CIN,CIN,2005,38,227.0,91.0,7,7,CIN00,Paul Brown Stadium,Sunday,CIN,PIT,13,27,0,Home,0
2005_07_PIT_CIN,PIT,2005,15,93.0,221.0,7,7,CIN00,Paul Brown Stadium,Sunday,CIN,PIT,13,27,0,Home,0
2005_07_SD_PHI,LAC,2005,43,299.0,21.0,7,14,PHI00,Lincoln Financial Field,Sunday,PHI,SD,20,17,0,Home,0
2005_07_SD_PHI,PHI,2005,57,287.0,24.0,7,14,PHI00,Lincoln Financial Field,Sunday,PHI,SD,20,17,0,Home,0
2005_07_SF_WAS,SF,2005,21,92.0,140.0,14,7,WAS00,FedExField,Sunday,WAS,SF,52,17,0,Home,0
2005_07_SF_WAS,WAS,2005,22,260.0,204.0,14,7,WAS00,FedExField,Sunday,WAS,SF,52,17,0,Home,0
2005_07_TEN_ARI,ARI,2005,32,140.0,55.0,7,14,PHO99,Sun Devil Stadium,Sunday,ARI,TEN,20,10,0,Home,0
2005_07_TEN_ARI,TEN,2005,48,269.0,90.0,7,14,PHO99,Sun Devil Stadium,Sunday,ARI,TEN,20,10,0,Home,0
2005_08_ARI_DAL,ARI,2005,37,161.0,71.0,7,7,DAL99,Texas Stadium,Sunday,DAL,ARI,34,13,0,Home,0
2005_08_ARI_DAL,DAL,2005,27,220.0,146.0,7,7,DAL99,Texas Stadium,Sunday,DAL,ARI,34,13,0,Home,0
2005_08_BAL_PIT,BAL,2005,46,252.0,72.0,8,8,PIT00,Heinz Field,Monday,PIT,BAL,20,19,0,Home,0
2005_08_BAL_PIT,PIT,2005,33,177.0,101.0,8,8,PIT00,Heinz Field,Monday,PIT,BAL,20,19,0,Home,0
2005_08_BUF_NE,BUF,2005,35,263.0,147.0,7,14,BOS00,Gillette Stadium,Sunday,NE,BUF,21,16,0,Home,0
2005_08_BUF_NE,NE,2005,24,199.0,93.0,7,14,BOS00,Gillette Stadium,Sunday,NE,BUF,21,16,0,Home,0
2005_08_CHI_DET,CHI,2005,33,230.0,115.0,7,7,DET00,Ford Field,Sunday,DET,CHI,13,19,0,Home,0
2005_08_CHI_DET,DET,2005,37,197.0,93.0,7,7,DET00,Ford Field,Sunday,DET,CHI,13,19,0,Home,0
2005_08_CLE_HOU,CLE,2005,27,185.0,156.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,CLE,19,16,0,Home,0
2005_08_CLE_HOU,HOU,2005,22,138.0,117.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,CLE,19,16,0,Home,0
2005_08_GB_CIN,CIN,2005,36,237.0,95.0,7,7,CIN00,Paul Brown Stadium,Sunday,CIN,GB,21,14,0,Home,0
2005_08_GB_CIN,GB,2005,41,290.0,76.0,7,7,CIN00,Paul Brown Stadium,Sunday,CIN,GB,21,14,0,Home,0
2005_08_JAX_STL,JAX,2005,33,213.0,221.0,14,7,STL00,Edward Jones Dome,Sunday,STL,JAX,24,21,0,Home,0
2005_08_JAX_STL,LA,2005,23,200.0,200.0,14,7,STL00,Edward Jones Dome,Sunday,STL,JAX,24,21,0,Home,0
2005_08_KC_SD,KC,2005,47,347.0,95.0,9,7,SDG00,Qualcomm Stadium,Sunday,SD,KC,28,20,0,Home,0
2005_08_KC_SD,LAC,2005,44,341.0,83.0,9,7,SDG00,Qualcomm Stadium,Sunday,SD,KC,28,20,0,Home,0
2005_08_MIA_NO,MIA,2005,30,168.0,188.0,9,7,BRG00,Tiger Stadium (LSU),Sunday,NO,MIA,6,21,0,Home,0
2005_08_MIA_NO,NO,2005,37,181.0,90.0,9,7,BRG00,Tiger Stadium (LSU),Sunday,NO,MIA,6,21,0,Home,0
2005_08_MIN_CAR,CAR,2005,31,341.0,111.0,7,14,CAR00,Bank of America Stadium,Sunday,CAR,MIN,38,13,0,Home,0
2005_08_MIN_CAR,MIN,2005,36,190.0,82.0,7,14,CAR00,Bank of America Stadium,Sunday,CAR,MIN,38,13,0,Home,0
2005_08_OAK_TEN,LV,2005,31,238.0,92.0,7,7,NAS00,The Coliseum,Sunday,TEN,OAK,25,34,0,Home,0
2005_08_OAK_TEN,TEN,2005,47,229.0,140.0,7,7,NAS00,The Coliseum,Sunday,TEN,OAK,25,34,0,Home,0
2005_08_PHI_DEN,DEN,2005,36,309.0,255.0,7,7,DEN00,Invesco Field at Mile High,Sunday,DEN,PHI,49,21,0,Home,0
2005_08_PHI_DEN,PHI,2005,36,283.0,79.0,7,7,DEN00,Invesco Field at Mile High,Sunday,DEN,PHI,49,21,0,Home,0
2005_08_TB_SF,SF,2005,19,50.0,158.0,14,7,SFO00,Monster Park,Sunday,SF,TB,15,10,0,Home,0
2005_08_TB_SF,TB,2005,39,264.0,43.0,14,7,SFO00,Monster Park,Sunday,SF,TB,15,10,0,Home,0
2005_08_WAS_NYG,NYG,2005,33,146.0,262.0,7,7,NYC00,Giants Stadium,Sunday,NYG,WAS,36,0,0,Home,0
2005_08_WAS_NYG,WAS,2005,39,127.0,38.0,7,7,NYC00,Giants Stadium,Sunday,NYG,WAS,36,0,0,Home,0
2005_09_ATL_MIA,ATL,2005,34,228.0,162.0,13,7,MIA00,Dolphin Stadium,Sunday,MIA,ATL,10,17,0,Home,0
2005_09_ATL_MIA,MIA,2005,22,103.0,105.0,13,7,MIA00,Dolphin Stadium,Sunday,MIA,ATL,10,17,0,Home,0
2005_09_CAR_TB,CAR,2005,19,216.0,77.0,7,7,TAM00,Raymond James Stadium,Sunday,TB,CAR,14,34,0,Home,0
2005_09_CAR_TB,TB,2005,47,259.0,44.0,7,7,TAM00,Raymond James Stadium,Sunday,TB,CAR,14,34,0,Home,0
2005_09_CHI_NO,CHI,2005,28,137.0,183.0,7,7,BRG00,Tiger Stadium (LSU),Sunday,NO,CHI,17,20,0,Home,0
2005_09_CHI_NO,NO,2005,29,170.0,133.0,7,7,BRG00,Tiger Stadium (LSU),Sunday,NO,CHI,17,20,0,Home,0
2005_09_CIN_BAL,BAL,2005,35,153.0,124.0,7,6,BAL00,M&T Bank Stadium,Sunday,BAL,CIN,9,21,0,Home,0
2005_09_CIN_BAL,CIN,2005,29,248.0,98.0,7,6,BAL00,M&T Bank Stadium,Sunday,BAL,CIN,9,21,0,Home,0
2005_09_DET_MIN,DET,2005,52,263.0,58.0,7,7,MIN00,Hubert H. Humphrey Metrodome,Sunday,MIN,DET,27,14,0,Home,0
2005_09_DET_MIN,MIN,2005,25,136.0,164.0,7,7,MIN00,Hubert H. Humphrey Metrodome,Sunday,MIN,DET,27,14,0,Home,0
2005_09_HOU_JAX,HOU,2005,36,219.0,88.0,7,7,JAX00,Alltel Stadium,Sunday,JAX,HOU,21,14,0,Home,0
2005_09_HOU_JAX,JAX,2005,27,218.0,98.0,7,7,JAX00,Alltel Stadium,Sunday,JAX,HOU,21,14,0,Home,0
2005_09_IND_NE,IND,2005,38,321.0,132.0,15,8,BOS00,Gillette Stadium,Monday,NE,IND,21,40,0,Home,0
2005_09_IND_NE,NE,2005,42,285.0,34.0,15,8,BOS00,Gillette Stadium,Monday,NE,IND,21,40,0,Home,0
2005_09_NYG_SF,NYG,2005,33,251.0,93.0,7,7,SFO00,Monster Park,Sunday,SF,NYG,6,24,0,Home,0
2005_09_NYG_SF,SF,2005,24,102.0,52.0,7,7,SFO00,Monster Park,Sunday,SF,NYG,6,24,0,Home,0
2005_09_OAK_KC,KC,2005,38,235.0,114.0,7,7,KAN00,Arrowhead Stadium,Sunday,KC,OAK,27,23,0,Home,0
2005_09_OAK_KC,LV,2005,42,175.0,101.0,7,7,KAN00,Arrowhead Stadium,Sunday,KC,OAK,27,23,0,Home,0
2005_09_PHI_WAS,PHI,2005,37,304.0,45.0,7,7,WAS00,FedExField,Sunday,WAS,PHI,17,10,0,Home,0
2005_09_PHI_WAS,WAS,2005,31,224.0,78.0,7,7,WAS00,FedExField,Sunday,WAS,PHI,17,10,0,Home,0
2005_09_PIT_GB,GB,2005,36,214.0,65.0,6,7,GNB00,Lambeau Field,Sunday,GB,PIT,10,20,0,Home,0
2005_09_PIT_GB,PIT,2005,17,65.0,154.0,6,7,GNB00,Lambeau Field,Sunday,GB,PIT,10,20,0,Home,0
2005_09_SD_NYJ,LAC,2005,28,270.0,133.0,7,13,NYC00,Giants Stadium,Sunday,NYJ,SD,26,31,0,Home,0
2005_09_SD_NYJ,NYJ,2005,35,204.0,89.0,7,13,NYC00,Giants Stadium,Sunday,NYJ,SD,26,31,0,Home,0
2005_09_SEA_ARI,ARI,2005,52,334.0,71.0,14,7,PHO99,Sun Devil Stadium,Sunday,ARI,SEA,19,33,0,Home,0
2005_09_SEA_ARI,SEA,2005,21,158.0,208.0,14,7,PHO99,Sun Devil Stadium,Sunday,ARI,SEA,19,33,0,Home,0
2005_09_TEN_CLE,CLE,2005,34,272.0,169.0,7,7,CLE00,Cleveland Browns Stadium,Sunday,CLE,TEN,20,14,0,Home,0
2005_09_TEN_CLE,TEN,2005,43,235.0,98.0,7,7,CLE00,Cleveland Browns Stadium,Sunday,CLE,TEN,20,14,0,Home,0
2005_10_ARI_DET,ARI,2005,45,359.0,38.0,7,7,DET00,Ford Field,Sunday,DET,ARI,29,21,0,Home,0
2005_10_ARI_DET,DET,2005,33,231.0,157.0,7,7,DET00,Ford Field,Sunday,DET,ARI,29,21,0,Home,0
2005_10_BAL_JAX,BAL,2005,37,142.0,53.0,7,7,JAX00,Alltel Stadium,Sunday,JAX,BAL,30,3,0,Home,0
2005_10_BAL_JAX,JAX,2005,31,211.0,133.0,7,7,JAX00,Alltel Stadium,Sunday,JAX,BAL,30,3,0,Home,0
2005_10_CLE_PIT,CLE,2005,36,253.0,61.0,7,7,PIT00,Heinz Field,Sunday,PIT,CLE,34,21,0,Home,0
2005_10_CLE_PIT,PIT,2005,27,223.0,159.0,7,7,PIT00,Heinz Field,Sunday,PIT,CLE,34,21,0,Home,0
2005_10_DAL_PHI,DAL,2005,26,196.0,58.0,15,8,PHI00,Lincoln Financial Field,Monday,PHI,DAL,20,21,0,Home,0
2005_10_DAL_PHI,PHI,2005,41,183.0,181.0,15,8,PHI00,Lincoln Financial Field,Monday,PHI,DAL,20,21,0,Home,0
2005_10_DEN_OAK,DEN,2005,23,205.0,121.0,14,7,OAK00,McAfee Coliseum,Sunday,OAK,DEN,17,31,0,Home,0
2005_10_DEN_OAK,LV,2005,54,310.0,60.0,14,7,OAK00,McAfee Coliseum,Sunday,OAK,DEN,17,31,0,Home,0
2005_10_GB_ATL,ATL,2005,34,209.0,133.0,7,7,ATL00,Georgia Dome,Sunday,ATL,GB,25,33,0,Home,0
2005_10_GB_ATL,GB,2005,41,256.0,107.0,7,7,ATL00,Georgia Dome,Sunday,ATL,GB,25,33,0,Home,0
2005_10_HOU_IND,HOU,2005,28,138.0,83.0,7,6,IND99,RCA Dome,Sunday,IND,HOU,31,17,0,Home,0
2005_10_HOU_IND,IND,2005,36,297.0,126.0,7,6,IND99,RCA Dome,Sunday,IND,HOU,31,17,0,Home,0
2005_10_KC_BUF,BUF,2005,24,162.0,61.0,7,14,BUF00,Ralph Wilson Stadium,Sunday,BUF,KC,14,3,0,Home,0
2005_10_KC_BUF,KC,2005,46,220.0,150.0,7,14,BUF00,Ralph Wilson Stadium,Sunday,BUF,KC,14,3,0,Home,0
2005_10_MIN_NYG,MIN,2005,34,144.0,12.0,7,7,NYC00,Giants Stadium,Sunday,NYG,MIN,21,24,0,Home,0
2005_10_MIN_NYG,NYG,2005,50,291.0,124.0,7,7,NYC00,Giants Stadium,Sunday,NYG,MIN,21,24,0,Home,0
2005_10_NE_MIA,MIA,2005,48,360.0,77.0,6,7,MIA00,Dolphin Stadium,Sunday,MIA,NE,16,23,0,Home,0
2005_10_NE_MIA,NE,2005,39,275.0,91.0,6,7,MIA00,Dolphin Stadium,Sunday,MIA,NE,16,23,0,Home,0
2005_10_NYJ_CAR,CAR,2005,20,119.0,101.0,7,7,CAR00,Bank of America Stadium,Sunday,CAR,NYJ,30,3,0,Home,0
2005_10_NYJ_CAR,NYJ,2005,24,98.0,137.0,7,7,CAR00,Bank of America Stadium,Sunday,CAR,NYJ,30,3,0,Home,0
2005_10_SF_CHI,CHI,2005,14,67.0,172.0,7,7,CHI98,Soldier Field,Sunday,CHI,SF,17,9,0,Home,0
2005_10_SF_CHI,SF,2005,13,28.0,133.0,7,7,CHI98,Soldier Field,Sunday,CHI,SF,17,9,0,Home,0
2005_10_STL_SEA,LA,2005,43,304.0,75.0,14,7,SEA00,Qwest Field,Sunday,SEA,STL,31,16,0,Home,0
2005_10_STL_SEA,SEA,2005,29,243.0,174.0,14,7,SEA00,Qwest Field,Sunday,SEA,STL,31,16,0,Home,0
2005_10_WAS_TB,TB,2005,29,279.0,61.0,7,7,TAM00,Raymond James Stadium,Sunday,TB,WAS,36,35,0,Home,0
2005_10_WAS_TB,WAS,2005,38,226.0,185.0,7,7,TAM00,Raymond James Stadium,Sunday,TB,WAS,36,35,0,Home,0
2005_11_ARI_STL,ARI,2005,41,285.0,94.0,7,7,STL00,Edward Jones Dome,Sunday,STL,ARI,28,38,0,Home,0
2005_11_ARI_STL,LA,2005,49,385.0,6.0,7,7,STL00,Edward Jones Dome,Sunday,STL,ARI,28,38,0,Home,0
2005_11_BUF_SD,BUF,2005,42,168.0,65.0,7,14,SDG00,Qualcomm Stadium,Sunday,SD,BUF,48,10,0,Home,0
2005_11_BUF_SD,LAC,2005,34,339.0,141.0,7,14,SDG00,Qualcomm Stadium,Sunday,SD,BUF,48,10,0,Home,0
